x,y,ent,lang,ent_tr,type
-33.540886,-5.0508914,"Неделин,_Митрофан_Иванович",ln,Mitrofan_Nedelin,MilitaryPerson
69.06025,-29.181625,Open_Range_(2003_film),en,"Открытый_простор_(фильм,_2003)",Film
27.513613,-59.723243999999994,"Невезучие_(фильм,_2003)",ln,Ruby_&_Quentin,Film
66.35361999999999,-17.437687,Only_the_Lonely_(film),en,Поймёт_лишь_одинокий,Film
27.626755,-59.484737,"Невезучие_(фильм,_1981)",ln,La_Chèvre,Film
29.896524,44.011456,One_Slip,en,One_Slip,Single
31.97076,-46.469120000000004,Не_сдавайся,ln,Restless_(2011_film),Film
39.705006,24.461853,One_Love_(David_Guetta_album),en,One_Love_(альбом_Дэвида_Гетта),Album
22.657204,-44.492897,Не_будите_спящего_полицейского_(фильм),ln,Let_Sleeping_Cops_Lie,Film
19.732058,44.738316,One_Hot_Minute,en,One_Hot_Minute,Album
15.845917000000002,14.028170000000001,Нас_не_догонят,ln,Nas_Ne_Dogonyat,Single
-26.443771,11.313404,Olaf_II_of_Denmark,en,Олаф_Хаконссон,Person
-23.387545000000003,-9.83794,Нарсе,ln,Narseh,Person
46.501995,18.988879999999998,Oh_My_My_(Ringo_Starr_song),en,Oh_My_My_(песня_Ринго_Старра),Single
-33.429759999999995,-55.520419999999994,Наполи,ln,S.S.C._Napoli,SoccerClub
48.738490000000006,24.230824,Often,en,Often,Single
0.75275534,-34.511146999999994,Наманганская_область,ln,Namangan_Region,PopulatedPlace
55.673878,33.80916,Nuthin'_but_a_'G'_Thang,en,Nuthin’_But_a_“G”_Thang,Single
41.990246,-21.975433,Назад_в_будущее_2,ln,Back_to_the_Future_Part_II,Film
39.931587,24.883938,Number_Ones_(Michael_Jackson_album),en,Number_Ones_(альбом_Майкла_Джексона),Album
42.900425,-14.957687,Надин_(фильм),ln,Nadine_(1987_film),Film
45.37958,-28.824959999999997,Now_You_See_Me_2,en,Иллюзия_обмана_2,Film
14.395335999999999,-49.488728,На_помощь!,ln,Help!_(film),Film
24.975199,38.655132,Nothing_but_the_Beat,en,Nothing_but_the_Beat,Album
33.190290000000005,-25.981792000000002,На_несколько_долларов_больше,ln,For_a_Few_Dollars_More,Film
44.949062,38.8717,Not_Gonna_Get_Us,en,Not_Gonna_Get_Us,Single
12.505444,-76.5213,"На_крючке_(фильм,_2008)",ln,Eagle_Eye,Film
54.804832,34.362595,Not_Afraid,en,Not_Afraid,Single
12.919108,-69.12519,"На_дне_(фильм,_1957)",ln,The_Lower_Depths_(1957_film),Film
54.105380000000004,-46.485797999999996,North_Country_(film),en,Северная_страна_(фильм),Film
12.485814999999999,-76.46367,"На_грани_(фильм,_1997)",ln,The_Edge_(1997_film),Film
-10.271367,-54.38085,North_African_Campaign,en,Североафриканская_кампания,MilitaryConflict
13.759691,-38.8115,На_берегу_неба,ln,Na_Beregu_Neba,Album
-67.52063000000001,-7.958149000000001,Nolito,en,Нолито,SoccerPlayer
-35.852757000000004,38.478516,"Мэдсен,_Майкл",ln,Michael_Madsen,Artist
36.9676,36.05758,No_No_Song,en,No_No_Song,Single
-18.354252,7.125755000000001,"Мухаммад,_Гулам",ln,Malik_Ghulam_Muhammad,OfficeHolder
31.089446999999996,36.58084,No_Line_on_the_Horizon,en,No_Line_on_the_Horizon,Album
14.798539000000002,-75.61404,"Мулен_Руж!_(фильм,_2001)",ln,Moulin_Rouge!,Film
31.653051,40.956062,No_Jacket_Required,en,No_Jacket_Required,Album
40.55245,-29.907159999999998,Муви_43,ln,Movie_43,Film
18.292122,44.524994,No_Code,en,No_Code,Album
17.215775,-54.897766000000004,Моя_ужасная_няня_2,ln,Nanny_McPhee_and_the_Big_Bang,Film
1.6860789,50.08878,Nine_Horses,en,Nine_Horses,Band
-33.074265000000004,-44.05272,"Мота_Пинту,_Карлуш_Алберту_да",ln,Carlos_Mota_Pinto,Person
-51.83822,-27.328734999999998,Nikolai_Ekk,en,"Экк,_Николай_Владимирович",Artist
16.406178,33.288086,Мост_граффити,ln,Graffiti_Bridge_(film),Film
1.7167683999999996,47.025257,Night_Ranger,en,Night_Ranger,Band
-46.723362,23.157870000000003,"Мосс,_Марсель",ln,Marcel_Mauss,Scientist
46.28908,-59.71748,Next_(2007_film),en,"Пророк_(фильм,_2007)",Film
-3.8233457000000004,-5.4414215,Московская_область,ln,Moscow_Oblast,AdministrativeRegion
16.89126,39.983321999999994,Nevermind,en,Nevermind,Album
36.227814,-23.823784,Море_внутри,ln,The_Sea_Inside,Film
62.482193,13.151844,Never_Let_Me_Go_(Luther_Vandross_album),en,Never_Let_Me_Go_(альбом_Лютера_Вэндроса),Album
-33.24038,-63.580994,Монтеррей_(футбольный_клуб),ln,C.F._Monterrey,SoccerClub
45.16032,-34.046023999999996,Never_Die_Alone,en,Не_умирай_в_одиночку,Film
39.9511,-24.986048,Молодая_Виктория,ln,The_Young_Victoria,Film
10.125459,18.683577,Nemo_(song),en,Nemo_(песня),Single
-1.4998811,-66.53577,"Мой_сын,_мой_сын,_что_ты_наделал",ln,"My_Son,_My_Son,_What_Have_Ye_Done%3F",Film
54.28961999999999,-11.725496000000001,Nell_(film),en,Нелл_(фильм),Film
31.014544,-46.72211,Мой_индийский_друг,ln,My_Hindu_Friend,Film
-15.310617,7.1608615,Neelam_Sanjiva_Reddy,en,"Редди,_Нилам_Санджива",OfficeHolder
38.60642,-38.29902,Мозги_набекрень,ln,The_Man_with_Two_Brains,Film
44.20575,-24.561594,National_Treasure:_Book_of_Secrets,en,Сокровище_нации:_Книга_тайн,Film
-6.1194690000000005,-43.414584999999995,Многоликий_(фильм),ln,Vishwaroopam,Film
49.50345,-31.561871999999997,Narrow_Margin,en,"Узкая_грань_(фильм,_1990)",Film
-49.259809999999995,-30.133526,Михаил_Николаевич,ln,Grand_Duke_Michael_Nikolaevich_of_Russia,Person
-51.45041,14.96405,Nahas_Angula,en,"Ангула,_Нахас",OfficeHolder
4.881028,-63.827114,Миссия_невыполнима:_Протокол_Фантом,ln,Mission:_Impossible_–_Ghost_Protocol,Film
-62.132378,-11.108226,Márcio_José_de_Oliveira,en,Марсио_Жозе_де_Оливейра,SoccerPlayer
-54.880280000000006,21.600868,Милония_Цезония,ln,Milonia_Caesonia,Royalty
12.839115,41.40785,My_Plague,en,My_Plague,Single
-34.42309,-33.095306,"Мийо,_Эдуар_Жан-Батист",ln,Édouard_Jean_Baptiste_Milhaud,MilitaryPerson
44.941536,27.304102,My_Life_(50_Cent_song),en,My_Life_(песня_50_Cent),Single
41.487790000000004,-37.944458000000004,Механик:_Воскрешение,ln,Mechanic:_Resurrection,Film
31.697540000000004,51.418755,My_Friends_(Red_Hot_Chili_Peppers_song),en,My_Friends,Single
-36.886578,6.117619,"Метциг,_Курт",ln,Kurt_Maetzig,Artist
-20.223354,2.6956623,Mustafa_Abdul_Jalil,en,Мустафа_Мухаммад_Абд-аль-Джалиль,OfficeHolder
-5.168554299999999,4.350754,Мерсисайд,ln,Merseyside,AdministrativeRegion
-1.8762356,-23.609455,"Muscat,_Oman",en,Маскат,City
-62.245036999999996,3.6229367,Мерседес_Испанская_(1880),ln,"Mercedes,_Princess_of_Asturias",Person
42.325447,-31.647501000000002,Murder_on_the_Orient_Express_(1974_film),en,Убийство_в_«Восточном_экспрессе»_(фильм),Film
-42.09285,37.034763,"Мередит,_Бёрджесс",ln,Burgess_Meredith,Artist
-18.070045,5.525317,Muhammad_Ali_Jinnah,en,"Джинна,_Мухаммад_Али",OfficeHolder
11.954937,-48.182396000000004,Меня_зовут_Майкл,ln,I_Am_Michael,Film
-20.400763,0.66856986,Muammar_Gaddafi,en,"Каддафи,_Муаммар",OfficeHolder
-45.69512,38.47263,"Менгес,_Крис",ln,Chris_Menges,Artist
13.515251999999998,-13.300659,Morava_(river),en,Морава_(верхний_приток_Дуная),River
-2.5268043999999996,4.8290695999999995,Мемфис_(Теннесси),ln,"Memphis,_Tennessee",PopulatedPlace
-6.919446000000001,-2.3466758999999997,Montenegro,en,Черногория,Country
-45.49159,43.707863,"Мейерс,_Нэнси",ln,Nancy_Meyers,Artist
-32.094013000000004,44.121815000000005,Monica_Bellucci,en,"Беллуччи,_Моника",Artist
43.898872,-15.404539999999999,Мгла_(фильм),ln,The_Mist_(film),Film
53.607040000000005,20.3626,Money_(David_Guetta_song),en,Money_(песня_Дэвида_Гетта),Single
-55.17099399999999,-32.593895,"Машков,_Владимир_Львович",ln,Vladimir_Mashkov,Artist
-13.424071,9.309044,Mithun_Chakraborty,en,"Чакраборти,_Митхун",Person
-1.0385985,21.411514,Машина_времени_(группа),ln,Mashina_Vremeni,Band
-40.90442,-13.923866,Miroslav_Lajčák,en,"Лайчак,_Мирослав",OfficeHolder
-27.279496999999996,15.571788,Маргарита_Коннаутская,ln,Princess_Margaret_of_Connaught,Person
-40.418156,-11.687315,Mikuláš_Dzurinda,en,"Дзуринда,_Микулаш",OfficeHolder
-28.363556,-30.678790999999997,Мануил_II_Палеолог,ln,Manuel_II_Palaiologos,Person
-50.193863,26.441519,Michel_Serrault,en,"Серро,_Мишель",Artist
20.418951,-49.695040000000006,Мамма_Mia!_(фильм),ln,Mamma_Mia!_(film),Film
-38.643390000000004,20.623201,Michael_Manley,en,"Мэнли,_Майкл",OfficeHolder
-6.8361235,0.053599413,Мальта,ln,Malta,Country
-1.2821642,26.801107000000002,Michael_Gregor_(musician),en,"Грегор,_Михаэль",MusicalArtist
32.356865,-61.067569999999996,"Малыш_(фильм,_1921)",ln,The_Kid_(1921_film),Film
-39.50561,52.008390000000006,Michael_Apted,en,"Эптед,_Майкл",Artist
-35.935314,36.038456,"Малик,_Терренс",ln,Terrence_Malick,Artist
-8.952917,-43.575382,Mera_Naam_Joker,en,Моё_имя_Клоун,Film
38.696715999999995,-37.005093,Максимальное_ускорение,ln,Maximum_Overdrive,Film
5.0192966,33.684536,Mein_Land,en,Mein_Land,Single
-36.961234999999995,37.351494,"Маклахлен,_Кайл",ln,Kyle_MacLachlan,Artist
-0.44783023,45.585663000000004,Me_First_and_the_Gimme_Gimmes,en,Me_First_and_the_Gimme_Gimmes,Band
-39.053726,36.214420000000004,"Маккэри,_Лео",ln,Leo_McCarey,Artist
38.199776,38.272083,Maybellene,en,Maybellene,Single
-4.2834725,4.794937,Майами,ln,Miami,PopulatedPlace
-62.648067000000005,-17.83975,Maximiliano_Faotto,en,"Фаотто,_Максимилиано",Person
-25.470478,12.64785,Магнус_VI_Лагабете,ln,Magnus_VI_of_Norway,Person
-41.88648,16.179214,Max_van_der_Stoel,en,"Стул,_Макс_ван_дер",OfficeHolder
44.449406,-14.249165,Магнолия_(фильм),ln,Magnolia_(film),Film
-32.147995,-16.130377,"Matthias,_Holy_Roman_Emperor",en,Матвей_(император_Священной_Римской_империи),Person
-27.649155,-39.130320000000005,Людовик_I_(граф_Фландрии),ln,"Louis_I,_Count_of_Flanders",Person
-47.5159,37.668568,Matthew_Libatique,en,"Либатик,_Мэттью",Artist
-32.72255,-33.344916999999995,Людовик_(герцог_Ангулемский),ln,"Louis_Antoine,_Duke_of_Angoulême",Person
-31.54242,48.479908,Matt_Dillon,en,"Диллон,_Мэтт",Artist
-54.50931,-34.4687,"Людников,_Иван_Ильич",ln,Ivan_Lyudnikov,MilitaryPerson
-75.33091999999999,-6.036335,Martín_Hidalgo,en,"Идальго,_Мартин",SoccerPlayer
22.397799,-53.69041,Люди_Икс_(фильм),ln,X-Men_(film),Film
-42.395214,23.047632,Marlene_Dietrich,en,"Дитрих,_Марлен",Artist
5.0512896,-65.08391999999999,Люди_Икс:_Последняя_битва,ln,X-Men:_The_Last_Stand,Film
-32.064335,51.31335,Mark_Hamill,en,"Хэмилл,_Марк",Artist
5.058803,-65.091225,Люди_Икс:_Начало._Росомаха,ln,X-Men_Origins:_Wolverine,Film
-43.468117,45.502765999999994,Mario_Kassar,en,"Кассар,_Марио",Artist
-30.565665999999997,-36.709915,Людвиг_Генрих_(принц_Нассау-Дилленбургский),ln,"Louis_Henry,_Prince_of_Nassau-Dillenburg",Person
-59.924484,21.733301,Mariano_Rumor,en,"Румор,_Мариано",Person
31.91542,-46.110355,Любовь_по-взрослому,ln,This_Is_40,Film
-9.529436,43.40146,Marc_Almond,en,"Алмонд,_Марк",MusicalArtist
-1.9344152,-65.53886,"Любовь,_сбивающая_с_ног",ln,Punch-Drunk_Love,Film
54.911285,-12.666841499999999,Manhattan_(film),en,Манхэттен_(фильм),Film
29.110816999999997,-59.686512,"Любовники_(фильм,_1968)",ln,A_Place_for_Lovers,Film
1.1221704,44.580048,Manfred_Mann's_Earth_Band,en,Manfred_Mann’s_Earth_Band,Band
21.036279999999998,-51.080585,Лоскутное_одеяло_(фильм),ln,How_to_Make_an_American_Quilt,Film
40.442776,-48.980946,Man_of_the_Year_(2006_film),en,Человек_года_(фильм),Film
-9.002962,40.033553999999995,"Лорд,_Джон",ln,Jon_Lord,MusicalArtist
38.708843,-36.731358,Magic_Mike,en,Супер_Майк,Film
-33.560359999999996,26.177517,"Лонги,_Дэвид",ln,David_Lange,OfficeHolder
15.364344000000001,28.728218,Madness_(Muse_song),en,Madness_(песня),Single
-47.44016,24.365270000000002,"Ломон,_Жерар",ln,Gérard_Laumon,Scientist
1.7634599999999998,-0.38690788,Lyon,en,Лион,Settlement
2.1616874,-70.141136,"Ловушка_для_родителей_(фильм,_1998)",ln,The_Parent_Trap_(1998_film),Film
-71.67564,-4.5341554,Luis_Barbat,en,"Барбат,_Луис",SoccerPlayer
-61.67811999999999,-0.5998916999999999,"Лобо,_Порфирио",ln,Porfirio_Lobo_Sosa,OfficeHolder
-54.800082999999994,27.203262,Luciano_Tovoli,en,"Товоли,_Лучано",Artist
9.037891,-51.97441,Лицензия_на_убийство,ln,Licence_to_Kill,Film
43.741528,-33.28022,Love_the_Coopers,en,Любите_Куперов,Film
-31.723564,-62.89298,Ливерпуль_(футбольный_клуб),ln,Liverpool_F.C.,SoccerClub
43.725970000000004,-30.962708000000003,Love_in_the_Time_of_Cholera_(film),en,Любовь_во_время_холеры_(фильм),Film
-14.911083999999999,15.421576500000002,Ли_Пэн,ln,Li_Peng,OfficeHolder
68.47214,-27.303347,Love_Affair_(1994_film),en,"Любовная_история_(фильм,_1994)",Film
-19.958338,31.620699,"Ли,_Джет",ln,Jet_Li,Actor
36.006504,54.673283,"Love,_in_Itself",en,"Love,_in_Itself",Single
-37.629467,-54.66919,Лестер_Сити,ln,Leicester_City_F.C.,SoccerClub
-33.517536,56.458397,Lou_Costello,en,Лу_Костелло,Artist
-38.565876,36.44547,"Леони,_Теа",ln,Téa_Leoni,Artist
37.30565,26.336159999999996,Lord_of_the_Flies_(song),en,Lord_of_the_Flies,Single
9.972767999999999,-2.8871502999999996,Ленфильм,ln,Lenfilm,Company
47.984512,16.676582,Loner_(Black_Sabbath_song),en,Loner,Single
-31.374990000000004,-28.434477,"Лейнинген,_Эрнст_Леопольд",ln,"Ernst_Leopold,_4th_Prince_of_Leiningen",Person
31.257114,53.958405000000006,Lonely_Day,en,Lonely_Day,Single
-25.352854,42.72959,"Легуизамо,_Джон",ln,John_Leguizamo,Artist
-19.652878,31.588115999999996,Lo_Wei,en,Ло_Вэй_(режиссёр),Actor
30.457212,-67.22598,"Легенда_(фильм,_1985)",ln,Legend_(1985_film),Film
44.280518,18.911716000000002,Living_Dead_Girl_(song),en,Living_Dead_Girl,Single
-2.8381248,50.126984,"Ланеган,_Марк",ln,Mark_Lanegan,MusicalArtist
18.691753,28.229196999999996,Lithium_(Nirvana_song),en,Lithium_(песня_Nirvana),Single
-36.927574,39.840363,"Кёртис,_Клифф",ln,Cliff_Curtis,Artist
48.904137,58.151604000000006,List_of_unreleased_songs_recorded_by_ABBA,en,Список_невыпущенных_песен_ABBA,Single
-24.416317000000003,-1.6819302999999999,Кёпрюлю_Мехмед-паша,ln,Köprülü_Mehmed_Pasha,OfficeHolder
-51.61025,-2.7897293999999997,Lippo_Hertzka,en,"Херцка,_Липпо",Person
-39.755959999999995,38.422432,"Кэмпбелл,_Брюс",ln,Bruce_Campbell,Artist
59.54225,35.411633,Like_a_G6,en,Like_a_G6,Single
40.30986,-16.550291,Кутерьма_(фильм),ln,Topsy-Turvy,Film
44.29116,-34.36985,Liberty_Heights,en,Высоты_свободы,Film
42.75188,-14.058257999999999,Кулак_(фильм),ln,F.I.S.T.,Film
24.205427,-40.54462,Les_Tontons_flingueurs,en,Дядюшки-гангстеры,Film
0.82160443,-62.013819999999996,Кто_есть_кто_(фильм),ln,Cop_or_Hood,Film
64.47986,-26.751308,Les_Misérables_(1995_film),en,"Отверженные_(фильм,_1995)",Film
43.337715,-25.446257,Крёстный_отец_3,ln,The_Godfather_Part_III,Film
14.876331,32.478264,Lenny_(album),en,Lenny_(альбом),Album
-37.381527,39.266597999999995,"Крудап,_Билли",ln,Billy_Crudup,Artist
-12.127049000000001,36.014584,Lena_Katina,en,"Катина,_Елена_Сергеевна",MusicalArtist
19.655746,-48.222159999999995,Кровная_связь_(фильм),ln,Bloodline_(1979_film),Film
48.23641,-58.67884399999999,Legend_(1985_film),en,"Легенда_(фильм,_1985)",Film
-26.504549,11.875931,Кристиан_IV,ln,Christian_IV_of_Denmark,Person
49.12536,-32.475925,Legal_Eagles,en,Орлы_юриспруденции,Film
29.863870000000002,-66.88122,"Крик_(фильм,_1996)",ln,Scream_(1996_film),Film
-1.0415958,37.558193,Leftfield,en,Leftfield,Band
-28.758018,-64.878845,Краснодар_(футбольный_клуб),ln,FC_Krasnodar,SoccerClub
38.467995,48.935944,Leave_Out_All_the_Rest,en,Leave_Out_All_the_Rest,Single
24.895882,-38.961483,Красавчик_Серж,ln,Le_Beau_Serge,Film
45.579636,-17.832620000000002,Laws_of_Attraction,en,Законы_привлекательности,Film
-57.04075,21.792473,"Кракси,_Беттино",ln,Bettino_Craxi,OfficeHolder
26.668179,31.260859999999997,Lady_Antebellum_(album),en,Lady_Antebellum_(альбом),Album
19.6325,-48.480164,Кошачий_глаз_(фильм),ln,Cat's_Eye_(1985_film),Film
25.437984,-40.56295,La_Chèvre,en,"Невезучие_(фильм,_1981)",Film
-12.752355,43.639187,"Коупленд,_Стюарт",ln,Stewart_Copeland,MusicalArtist
-11.987687,-6.743523599999999,La_Ceiba,en,Ла-Сейба,Settlement
38.555115,-39.050335,Космические_ковбои,ln,Space_Cowboys,Film
28.128025,35.320454,L.A._(Light_Album),en,L.A._(Light_Album),Album
40.740025,-37.14328,Космическая_одиссея_2010,ln,2010_(film),Film
27.087190000000003,35.25351,Knockin'_on_Heaven's_Door,en,Knockin’_on_Heaven’s_Door,Single
3.2893612,-57.36687,Король_и_Шут_(альбом),ln,Korol_i_Shut_(album),Album
-36.650566,50.049175,Kirsten_Dunst,en,"Данст,_Кирстен",Artist
8.445030000000001,-49.321182,Король_в_Нью-Йорке,ln,A_King_in_New_York,Film
7.1083026,-1.6376563,"King's_College,_Cambridge",en,Королевский_колледж_(Кембридж),EducationalInstitution
35.097504,-39.938,Коричневый_кролик,ln,The_Brown_Bunny,Film
31.92545,57.945717,Kill_the_DJ,en,Kill_the_DJ,Single
-20.127064,41.25587,"Корбейн,_Антон",ln,Anton_Corbijn,Artist
-6.964142999999999,-52.22851,Khmelnytsky_Uprising,en,Восстание_Хмельницкого,MilitaryConflict
-30.193882000000002,-62.457609999999995,"Копенгаген_(футбольный_клуб,_1992)",ln,F.C._Copenhagen,SoccerClub
-38.754948,46.710526,Kevin_Spacey,en,"Спейси,_Кевин",Artist
-34.627196999999995,38.646507,"Коп,_Эдвард",ln,Edward_Drinker_Cope,Scientist
-10.106626,44.933758000000005,Keith_Levene,en,"Левен,_Кит",MusicalArtist
-26.751054999999997,-39.409313,Константин_II_(король_Греции),ln,Constantine_II_of_Greece,Person
-9.780445,46.368454,Keith_Emerson,en,"Эмерсон,_Кит",MusicalArtist
-31.671290999999997,4.9190135,Конрад_III,ln,Conrad_III_of_Germany,Person
32.077038,47.01943,Keep_Yourself_Alive,en,Keep_Yourself_Alive,Single
-33.21144,-3.6073203,"Конопка,_Герхард",ln,Gerhard_Konopka,MilitaryPerson
17.011592999999998,-14.4477215,Kaunas_County,en,Каунасский_уезд,PopulatedPlace
-44.458252,44.030224,"Кондон,_Билл",ln,Bill_Condon,Artist
-34.927440000000004,46.798626,Kathleen_Turner,en,"Тёрнер,_Кэтлин",Artist
-37.487576000000004,36.948593,"Коллетт,_Тони",ln,Toni_Collette,Artist
-33.561455,46.35541,Karen_Black,en,"Блэк,_Карен",Artist
21.748358,-51.107357,Коллективный_иск_(фильм),ln,Class_Action_(film),Film
-62.69418,-5.881297,Jânio_Quadros,en,"Куадрус,_Жаниу",Person
-38.07847,40.586018,"Кокс,_Кортни",ln,Courteney_Cox,Artist
-42.46653,-11.996417,Ján_Kubiš,en,"Кубиш,_Ян",OfficeHolder
39.698307,-27.709145,Козерог-1,ln,Capricorn_One,Film
31.994926,53.55863000000001,Just_Stop,en,Just_Stop,Single
3.2220366,-63.31540699999999,Код_да_Винчи_(фильм),ln,The_Da_Vinci_Code_(film),Film
-26.361212,55.4186,Junkie_XL,en,Junkie_XL,MusicalArtist
-13.051938,48.073257,"Клэптон,_Эрик",ln,Eric_Clapton,MusicalArtist
-29.528109999999998,18.26295,Juho_Kusti_Paasikivi,en,"Паасикиви,_Юхо_Кусти",Person
-45.549095,44.817646,"Кловз,_Стив",ln,Steve_Kloves,Artist
-28.342115000000003,39.807945000000004,Judy_Garland,en,Джуди_Гарленд,Artist
-5.043474,3.774002,Кливленд,ln,Cleveland,City
-72.59554,-4.7976980000000005,José_Sosa,en,"Соса,_Хосе_Эрнесто",SoccerPlayer
19.205149,-42.893826000000004,Клетка_для_чудаков_2,ln,La_Cage_aux_Folles_II,Film
-50.7404,7.132002000000001,Joseph_Arthur_Ankrah,en,"Анкра,_Джозеф_Артур",OfficeHolder
10.225847,-51.695927000000005,Клетка_для_пташек,ln,The_Birdcage,Film
-33.922024,50.614075,John_Travolta,en,"Траволта,_Джон",Artist
-37.235428000000006,-28.58073,"Клаузевиц,_Карл_фон",ln,Carl_von_Clausewitz,MilitaryPerson
29.322575,35.141403000000004,John_Lennon_Signature_Box,en,John_Lennon_Signature_Box,Album
-34.953373,29.792307,"Кир,_Удо",ln,Udo_Kier,Artist
39.689116999999996,33.743214,"John,_I'm_Only_Dancing",en,"John,_I’m_Only_Dancing",Single
-35.344753000000004,36.00956,"Килмер,_Вэл",ln,Val_Kilmer,Artist
-34.03375,-19.488879999999998,"Johann_II,_Prince_of_Liechtenstein",en,Иоганн_II_(князь_Лихтенштейна),Person
-29.026571,17.47203,"Кивимяки,_Тойво",ln,Toivo_Mikael_Kivimäki,OfficeHolder
-35.41941,46.999184,Joanne_Woodward,en,"Вудворд,_Джоан",Artist
-11.811652,0.35825574,Кения,ln,Kenya,Country
-12.118831,43.990673,Jimmy_Urine,en,Джимми_Юрин,MusicalArtist
-38.577847,37.190426,"Келли,_Мойра",ln,Moira_Kelly,Artist
-33.563316,46.081093,Jim_Henson,en,"Хенсон,_Джим",Artist
-58.085640000000005,-4.6484879999999995,"Каэтану,_Марселу",ln,Marcelo_Caetano,Person
-13.87406,10.173566000000001,Jiah_Khan,en,"Хан,_Джиа",Artist
-26.70425,44.765594,"Кауфман,_Чарли",ln,Charlie_Kaufman,Artist
-67.96222,13.566401500000001,Jesús_Franco,en,"Франко,_Хесус",Artist
-55.91516,24.877136,"Кастеллани,_Ренато",ln,Renato_Castellani,Artist
-33.134567,51.66615,Jeremy_Northam,en,"Нортэм,_Джереми",Artist
-24.76442,-64.05849,"Карпаты_(футбольный_клуб,_Львов)",ln,FC_Karpaty_Lviv,SoccerClub
-0.8301841,54.886509999999994,Jefferson_Airplane,en,Jefferson_Airplane,Band
-27.842428,-40.361286,Карл_III_(король_Испании),ln,Charles_III_of_Spain,Person
23.943718,-38.403107,Jean_de_Florette,en,Жан_де_Флоретт,Film
-5.025461,3.9090977,Кардифф,ln,Cardiff,City
-50.919109999999996,27.933462,Jean_Marais,en,"Маре,_Жан",Artist
-12.572024,-34.86096,Карачи,ln,Karachi,City
-50.353878,26.215712,Jean-Claude_Brialy,en,"Бриали,_Жан-Клод",Artist
9.815928,-19.88403,Карасо_(департамент),ln,Carazo_Department,PopulatedPlace
26.749572999999998,36.60739,Jealousy_(Queen_song),en,Jealousy,Single
-45.569576,5.2468157,"Караманлис,_Константинос",ln,Konstantinos_Karamanlis,Person
17.084673000000002,32.90641,Jazz_(Queen_album),en,Jazz_(альбом_Queen),Album
-32.823494000000004,11.1119175,Капак_Юпанки,ln,Cápac_Yupanqui,OfficeHolder
-57.91004,9.94995,Jay_Simpson,en,"Симпсон,_Джей",SoccerPlayer
10.181742,-44.327477,Камнем_по_голове,ln,Kamnem_po_golove,Album
-30.838045,54.26778,Jay_Roach,en,"Роуч,_Джей",Artist
-24.878685,-9.7489395,Камеамеа_III,ln,Kamehameha_III,Person
-69.75215,-7.1513176,Javier_Chevantón,en,"Чевантон,_Эрнесто_Хавьер",SoccerPlayer
-15.301703,9.14783,Камал_Хасан,ln,Kamal_Haasan,Artist
-35.33737,48.772422999999996,James_Woods,en,"Вудс,_Джеймс",Artist
-30.219603000000003,16.150368,"Каллас,_Сийм",ln,Siim_Kallas,OfficeHolder
-46.565845,51.022957,James_Toback,en,"Тобэк,_Джеймс",Artist
-4.972313400000001,-61.776924,Калифорнийский_университет_в_Беркли,ln,"University_of_California,_Berkeley",University
-35.18056,48.499054,James_Caan,en,"Каан,_Джеймс",Artist
11.93576,-48.27717,Как_сделать_карьеру,ln,Career_Opportunities_(film),Film
-12.761977,-3.9322305,Jalisco,en,Халиско,PopulatedPlace
9.682961,-61.060078000000004,"Как_важно_быть_серьёзным_(фильм,_2002)",ln,The_Importance_of_Being_Earnest_(2002_film),Film
-34.348064,49.16901,Jake_Gyllenhaal,en,"Джилленхол,_Джейк",Artist
14.33138,-73.3403,"Казино_«Рояль»_(фильм,_1967)",ln,Casino_Royale_(1967_film),Film
-16.676214,53.054226,J._Cole,en,J._Cole,MusicalArtist
15.596629,-50.44486,Казанова_Федерико_Феллини,ln,Fellini's_Casanova,Film
-42.013607,-14.437084,Ivo_Žďárek,en,"Ждярек,_Иво",Person
-45.894672,44.24393,"Йетс,_Питер",ln,Peter_Yates,Artist
-47.456959999999995,-6.5502605,Ivo_Sanader,en,"Санадер,_Иво",OfficeHolder
26.716633,-33.956383,История_Пьеры,ln,The_Story_of_Piera,Film
-13.685375,34.71309,Ivan_Shapovalov,en,"Шаповалов,_Иван_Николаевич",MusicalArtist
-21.978285,10.52369,Ирина_Монферратская,ln,Irene_of_Montferrat,Person
-58.16505,19.92635,Italo_Righi,en,"Риги,_Итало",OfficeHolder
-25.569357,43.674440000000004,"Ирвин,_Марк",ln,Mark_Irwin,Artist
50.84257,-27.59252,It_Could_Happen_to_You_(film),en,Счастливый_случай,Film
-8.687499,-53.92685,Иракская_война,ln,Iraq_War,MilitaryConflict
30.972446,31.330343,It's_a_Hard_Life,en,It’s_a_Hard_Life,Single
-28.004672999999997,-40.317287,Иоганн_II_(князь_Лихтенштейна),ln,"Johann_II,_Prince_of_Liechtenstein",Person
64.421875,-18.092735,It's_My_Party_(film),en,Это_моя_вечеринка,Film
41.2373,-24.872401999999997,Императорский_клуб,ln,The_Emperor's_Club,Film
-17.126005,6.482228299999999,Iskander_Mirza,en,"Мирза,_Искандер",OfficeHolder
41.818153,-40.15586,Иллюзия_убийства_2,ln,X2,Film
-0.2582841,-3.2872841,Inner_Mongolia,en,Внутренняя_Монголия,PopulatedPlace
42.350654999999996,-39.615795,Иллюзия_обмана,ln,Now_You_See_Me_(film),Film
